2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=373] with future log sequence number 673294
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=246] with future log sequence number 676744
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=384] with future log sequence number 676744
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=245] with future log sequence number 676700
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=383] with future log sequence number 676700
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 676656
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=382] with future log sequence number 676656
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=242] with future log sequence number 676612
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=381] with future log sequence number 676612
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=241] with future log sequence number 676568
2024-06-05  3:11:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=380] with future log sequence number 676568
2024-06-05  3:11:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 635447 is in the future! Current system log sequence number 300306.
2024-06-05  3:11:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-05  3:11:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 635180 is in the future! Current system log sequence number 300306.
2024-06-05  3:11:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-05  3:11:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 638689 is in the future! Current system log sequence number 300306.
2024-06-05  3:11:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-05  3:11:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 665523 is in the future! Current system log sequence number 300306.
